"AREAKEY","GEO2000","TCH70_00","PCTCOV70","STATECD","STATECE","STUSAB","COUNCD","UCOUNTY","TRCTCD1","TRCTCD2","REGION","DIVIS","SHRNHW9","SHRNHB9","SHRNHI9","SHRNHA9","SHRNHO9","SHRHSP9","FFH9","EDUC169","EDUCPP9","UNEMPRT9","WELFARE9","MDFAMY9","AVHHIN9","MDVALHS9","SHRNHW0","SHRNHB0","SHRNHI0","SHRNHA0","SHRNHO0","SHRHSP0","FFH0","EDUC160","EDUCPP0","UNEMPRT0","WELFARE0","MDFAMY0","AVHHIN0","MDVALHS0"
"06111005002","06111005002","3","100.00","06","93","CA","111","06111","0050","02","4","9","0.24341546","0.00000000","0.000000","0.019541","0.002124","0.73491929","0.20348837","31","1117","0.10242086","0.14846416","28684","28928.786689","205900","0.153637","0.009177","0.000000","0.007478","0.001700","0.828008","0.141593","76","1476","0.069647","0.122059","31875","35788.970588","166800"
"06111005100","06111005100","4","100.00","06","93","CA","111","06111","0051","","4","9","0.54888774","0.09182618","0.007243","0.029747","0.000000","0.32229695","0.16588785","454","1900","0.04631322","0.06140351","52698","75380.396930","461600","0.470710","0.052387","0.009032","0.058323","0.001032","0.408516","0.070496","689","1999","0.035738","0.035343","73958","115832.328482","449300"
"06111005201","06111005201","4","100.00","06","93","CA","111","06111","0052","01","4","9","0.86199343","0.01126584","0.006102","0.049757","0.000000","0.07088093","0.09823678","1973","4538","0.03481190","0.04918033","72916","90680.934006","418600","0.824400","0.014684","0.001224","0.087861","0.002325","0.069506","0.092553","2841","5986","0.042060","0.034383","94292","109486.632391","426100"
"06111005202","06111005202","4","100.00","06","93","CA","111","06111","0052","02","4","9","0.81360544","0.00952381","0.005896","0.067120","0.001814","0.10249433","0.14332248","571","1470","0.03424056","0.03168044","15910","64861.439394","78532","0.649315","0.020744","0.000000","0.073973","0.027397","0.228571","0.285266","565","1673","0.031923","0.044824","67010","96047.812166","280200"
"06111005203","06111005203","4","100.00","06","93","CA","111","06111","0052","03","4","9","0.81357883","0.00937038","0.005589","0.066908","0.001808","0.10258096","0.14268868","1576","4055","0.03371501","0.03196803","43894","64894.342158","216668","0.799006","0.023309","0.005350","0.060948","0.000000","0.111387","0.145234","1340","3717","0.014920","0.041139","76856","86603.586498","290000"
"06111005303","06111005303","4","100.00","06","93","CA","111","06111","0053","03","4","9","0.81631154","0.01285819","0.001470","0.084129","0.000735","0.08486407","0.08133971","622","1806","0.03066202","0.03514377","21502","61311.683706","97798","0.761939","0.010195","0.000000","0.113218","0.000000","0.114649","0.094714","1501","3663","0.036317","0.029985","81564","85314.942529","287600"
"06111005304","06111005304","4","100.00","06","93","CA","111","06111","0053","04","4","9","0.86374211","0.00415420","0.004487","0.046361","0.000000","0.08125623","0.03884892","1284","4437","0.01858736","0.04288165","34307","63460.106775","143068","0.872006","0.017403","0.000000","0.036864","0.000000","0.073728","0.106218","1247","4493","0.048906","0.034888","56588","50786.597582","206200"
"06111005305","06111005305","4","100.00","06","93","CA","111","06111","0053","05","4","9","0.86375661","0.00418871","0.004630","0.046296","0.000000","0.08134921","0.03816794","968","3344","0.01911221","0.04266212","25858","63448.934585","107834","0.822735","0.004314","0.001501","0.081598","0.001876","0.087976","0.064904","1581","3335","0.009050","0.014612","130547","155738.182973","683000"
"06111005306","06111005306","4","100.00","06","93","CA","111","06111","0053","06","4","9","0.81635168","0.01294166","0.001233","0.084018","0.000616","0.08463435","0.08021390","1112","3229","0.03078722","0.03513996","38453","61322.543776","174902","0.812257","0.015577","0.000000","0.104120","0.000000","0.068047","0.079221","1426","3160","0.024547","0.021505","90809","97630.585424","284100"
"06111005401","06111005401","3","100.00","06","93","CA","111","06111","0054","01","4","9","0.83157648","0.02295620","0.003045","0.051534","0.001640","0.08924807","0.13079470","627","2620","0.03652772","0.02023988","60063","61433.074963","254600","0.734266","0.023632","0.003858","0.067036","0.004823","0.166385","0.150413","739","2690","0.045205","0.064444","80207","83914.962963","248500"
"06111005403","06111005403","3","100.00","06","93","CA","111","06111","0054","03","4","9","0.66727273","0.01863636","0.005000","0.047727","0.000000","0.26136364","0.14569536","290","1339","0.04132901","0.04968944","18328","57817.169255","78709","0.458847","0.000666","0.000000","0.063645","0.000000","0.476841","0.245742","302","1919","0.046019","0.034417","58807","50693.212237","187200"
"06111005404","06111005404","3","100.00","06","93","CA","111","06111","0054","04","4","9","0.66706105","0.01869380","0.005206","0.047563","0.000000","0.26147657","0.14482759","558","2573","0.04136767","0.05016181","35206","57866.795307","151191","0.689447","0.029851","0.003666","0.071223","0.011259","0.194554","0.141264","609","2394","0.025253","0.048676","77068","94184.884714","232900"
"06111005502","06111005502","3","100.00","06","93","CA","111","06111","0055","02","4","9","0.72601476","0.03597786","0.002537","0.056504","0.000000","0.17896679","0.27151052","717","2832","0.05040092","0.09154930","36294","38536.924702","216700","0.587291","0.034018","0.001712","0.120881","0.003423","0.252674","0.254875","1082","3056","0.023529","0.041479","54861","56919.640180","224600"
"06111005503","06111005503","3","100.00","06","93","CA","111","06111","0055","03","4","9","0.79692447","0.02193578","0.000000","0.066938","0.000000","0.11420172","0.08753709","523","2812","0.04329004","0.04133999","23899","51934.513186","122068","0.683891","0.042455","0.019165","0.102620","0.001941","0.149927","0.112457","566","2541","0.052058","0.030620","53696","63125.705077","234500"
"06111005504","06111005504","3","100.00","06","93","CA","111","06111","0055","04","4","9","0.79702517","0.02196796","0.000000","0.066819","0.000000","0.11418764","0.08695652","517","2779","0.04284323","0.04184704","23618","51952.733045","120632","0.784866","0.019558","0.009546","0.051222","0.005355","0.129453","0.144828","798","2908","0.030404","0.082428","73616","70271.373802","241300"
"06111005600","06111005600","4","100.00","06","93","CA","111","06111","0056","","4","9","0.77692428","0.00846528","0.015520","0.061765","0.001411","0.13591472","0.09537572","955","4672","0.03821244","0.05682290","50062","50370.666528","240600","0.727798","0.008820","0.001217","0.064325","0.000000","0.197841","0.256700","1326","4712","0.054386","0.064058","60000","64866.820100","236500"
"06111005700","06111005700","4","100.00","06","93","CA","111","06111","0057","","4","9","0.63718528","0.13105229","0.058102","0.023886","0.019367","0.13040671","0.00000000","89","1009","0.00000000","0.00000000","42188","27728.322404","0","0.381579","0.302632","0.000000","0.315789","0.000000","0.000000","0.200000","10","17","0.000000","0.000000","49000","55960.000000","0"
"06111005800","06111005800","4","100.00","06","93","CA","111","06111","0058","","4","9","0.88059027","0.01340160","0.006626","0.038398","0.000000","0.06098479","0.10245902","1225","4211","0.04221712","0.02790485","63261","60298.437786","273300","0.847168","0.008712","0.006534","0.068974","0.001573","0.067038","0.093827","2351","5563","0.026962","0.037452","82800","91569.408470","297700"
"06111005901","06111005901","4","100.00","06","93","CA","111","06111","0059","01","4","9","0.87432526","0.00692042","0.000000","0.042491","0.000000","0.07626298","0.07750632","1433","4373","0.04118533","0.03146375","62541","67761.051072","280200","0.844221","0.013302","0.015962","0.049069","0.001478","0.075968","0.105263","1917","4392","0.024194","0.025316","92995","99400.678119","286000"
"06111005906","06111005906","4","100.00","06","93","CA","111","06111","0059","06","4","9","0.87861272","0.02259590","0.000000","0.047469","0.000000","0.05132247","0.07348703","1940","3804","0.03799705","0.02017291","78163","82766.780980","376300","0.844616","0.011801","0.000164","0.074414","0.000000","0.069005","0.108014","2249","4138","0.020464","0.025641","102911","115521.946980","434100"
"06111005907","06111005907","4","100.00","06","93","CA","111","06111","0059","07","4","9","0.93968334","0.00000000","0.000000","0.032923","0.000000","0.02739382","0.18023256","1310","3077","0.04000000","0.02281580","70887","76636.694491","351600","0.916407","0.008501","0.000000","0.044772","0.000000","0.030320","0.263708","1289","2806","0.038325","0.045984","82213","91597.555297","395200"
"06111005908","06111005908","4","100.00","06","93","CA","111","06111","0059","08","4","9","0.87841410","0.02158590","0.000000","0.044934","0.000000","0.05462555","0.08656716","502","1473","0.01963746","0.04161074","42894","68421.681879","187812","0.821902","0.014020","0.003031","0.048503","0.000000","0.112543","0.115385","798","1847","0.056691","0.074974","95303","88577.191130","278900"
"06111005909","06111005909","4","100.00","06","93","CA","111","06111","0059","09","4","9","0.89582649","0.00262898","0.002300","0.029905","0.000000","0.06933947","0.17530864","712","2087","0.05187638","0.02835696","27604","64837.749791","141789","0.850591","0.009807","0.002596","0.073551","0.000000","0.063455","0.137472","861","2491","0.040251","0.049640","79138","76421.726619","302300"
"06111005910","06111005910","4","100.00","06","93","CA","111","06111","0059","10","4","9","0.87898610","0.02207686","0.000000","0.044971","0.000000","0.05478332","0.08839779","271","793","0.01963534","0.03980100","23110","68316.686567","101188","0.854246","0.022814","0.000000","0.039290","0.017110","0.066540","0.034335","506","1109","0.034298","0.038961","111721","123351.205937","522600"
"06111005911","06111005911","4","100.00","06","93","CA","111","06111","0059","11","4","9","0.89606035","0.00279408","0.002235","0.029617","0.000000","0.06929310","0.17400419","838","2455","0.05208822","0.02765957","32476","64864.657447","166811","0.857181","0.005329","0.003730","0.061817","0.001066","0.070877","0.114458","1313","2687","0.039198","0.026161","92002","98976.128188","356500"
"06111006000","06111006000","0","100.00","06","93","CA","111","06111","0060","","4","9","0.83728951","0.00223169","0.000203","0.071414","0.000000","0.08886184","0.17222964","692","3156","0.04454577","0.03664921","54602","55752.992147","235000","0.784378","0.007400","0.003083","0.067009","0.000000","0.138129","0.154778","742","3152","0.036977","0.034800","68512","74587.065003","243700"
"06111006100","06111006100","4","100.00","06","93","CA","111","06111","0061","","4","9","0.58608491","0.01910377","0.008019","0.064858","0.001651","0.32028302","0.26388889","588","2650","0.04085603","0.05953992","36472","37215.345061","234900","0.509540","0.008922","0.002745","0.115031","0.001235","0.362526","0.122523","1880","4777","0.058656","0.030189","65301","78028.092243","382900"
"06111006200","06111006200","0","100.00","06","93","CA","111","06111","0062","","4","9","0.91762252","0.00000000","0.003823","0.049009","0.000000","0.02954466","0.13333333","805","1975","0.01910448","0.03358613","82052","104889.429036","456700","0.892197","0.001254","0.000000","0.085553","0.000000","0.020997","0.055794","1211","2144","0.010807","0.020992","123618","152913.931298","500000"
"06111006301","06111006301","4","100.00","06","93","CA","111","06111","0063","01","4","9","0.86267834","0.00891699","0.003891","0.051556","0.000000","0.07295720","0.07042254","1741","3909","0.03255283","0.02785783","65663","70451.602305","292600","0.808179","0.010769","0.003434","0.072421","0.000000","0.105197","0.124064","1866","4258","0.033936","0.035857","91813","96855.422753","315100"
"06111006302","06111006302","4","100.00","06","93","CA","111","06111","0063","02","4","9","0.86453960","0.02378953","0.001399","0.060733","0.000000","0.04953820","0.04883721","691","1763","0.00935961","0.04433498","64298","65951.495074","299500","0.816163","0.020049","0.000000","0.064466","0.000000","0.099321","0.214067","694","1609","0.052014","0.032887","91703","97100.243605","313700"
"06111006400","06111006400","4","100.00","06","93","CA","111","06111","0064","","4","9","0.86155698","0.01805778","0.000000","0.048555","0.000000","0.07182986","0.12176414","1578","4799","0.04683196","0.02835696","63423","68117.094245","277300","0.806342","0.023115","0.010430","0.059056","0.000000","0.101057","0.128780","1934","4840","0.038080","0.030066","81457","89044.481054","287200"
"06111006500","06111006500","4","100.00","06","93","CA","111","06111","0065","","4","9","0.71183432","0.00739645","0.002071","0.025740","0.000000","0.25295858","0.17871486","192","2009","0.04796663","0.08534323","39250","42024.884972","203100","0.588957","0.002231","0.008087","0.033742","0.001115","0.365867","0.175000","383","2176","0.048618","0.045326","56979","65781.964117","213600"
"06111006600","06111006600","0","100.00","06","93","CA","111","06111","0066","","4","9","0.88585366","0.00951220","0.001707","0.045122","0.000000","0.05780488","0.12065440","972","2713","0.05787131","0.05079606","65188","66256.106899","270200","0.847031","0.010926","0.002138","0.053919","0.000000","0.085986","0.094033","999","2889","0.050567","0.050769","86521","88378.692308","285000"
"06111006700","06111006700","4","100.00","06","93","CA","111","06111","0067","","4","9","0.87871437","0.01091571","0.001819","0.036082","0.001516","0.07095209","0.15816327","997","2270","0.03237992","0.02404274","64161","69956.991087","273583","0.875117","0.007163","0.000000","0.042666","0.015883","0.059172","0.200924","1080","2167","0.033333","0.042291","85000","85240.969163","321000"
"06111006800","06111006800","4","100.00","06","93","CA","111","06111","0068","","4","9","0.77611568","0.00797806","0.002493","0.039142","0.000000","0.17427076","0.13028169","556","2560","0.05109170","0.07074722","57308","54552.371224","246200","0.710448","0.019714","0.007393","0.034993","0.002957","0.224495","0.166387","613","2532","0.030800","0.069187","73315","78185.438455","255000"
